src_id,tgt_id,bge_score,predicted_rel
5.12-1,5.2.3-2.2,0.5037,COMPLEMENTARITY
5.3-16,5.2.2-4,0.5036,COMPLEMENTARITY
5.5-5,5.5.1-2,0.5036,COMPLEMENTARITY
5.12-3,5.2.5-2,0.5035,COMPLEMENTARITY
5.5-3,5.1.4-3,0.5035,COMPLEMENTARITY
5.6-8,5.4.2-1,0.5034,COMPLEMENTARITY
5.3-3,5.2.2-6,0.5034,COMPLEMENTARITY
5.3-6A,5.2.1-3,0.5034,COMPLEMENTARITY
5.12-3,5.3.1-2.1,0.5033,COMPLEMENTARITY
5.4-3,5.2.3-2.2,0.5033,COMPLEMENTARITY
5.1-5,5.2.3-4,0.5033,COMPLEMENTARITY
5.12-2,5.2.1-3,0.5033,COMPLEMENTARITY
5.5-1,5.4.2-3,0.5032,COMPLEMENTARITY
5.11-1,5.2.2-6,0.5032,COMPLEMENTARITY
5.3-12,5.2.4-1.2,0.5032,COMPLEMENTARITY
5.9-2,5.2.3-4,0.5032,COMPLEMENTARITY
5.1-2,5.2.1-1,0.5032,COMPLEMENTARITY
5.3-9,5.5.1-2,0.5032,COMPLEMENTARITY
5.7-1,5.3.1-2,0.5031,COMPLEMENTARITY
5.11-3,5.1.3-1,0.5031,COMPLEMENTARITY
5.4-4,5.2.4-2,0.5031,COMPLEMENTARITY
5.3-4B,5.2.1-4.2,0.503,COMPLEMENTARITY
5.6-5,5.2.3-4,0.503,COMPLEMENTARITY
5.6-8,5.1.4-1,0.503,COMPLEMENTARITY
5.6-4A,5.2.4-2,0.503,COMPLEMENTARITY
5.3-1,5.1.4-3,0.503,COMPLEMENTARITY
5.6-8,5.1.1-2.1,0.503,COMPLEMENTARITY
5.5-4,5.2.3-2.2,0.503,COMPLEMENTARITY
5.5-5,5.2.3-2.1,0.5029,COMPLEMENTARITY
5.9-2,5.1.1-2.1,0.5029,COMPLEMENTARITY
5.3-6A,5.3.1-2.1,0.5029,COMPLEMENTARITY
5.11-3,5.1.3-2,0.5029,COMPLEMENTARITY
5.3-6B,5.2.4-1.2,0.5029,COMPLEMENTARITY
5.12-3,5.3.1-2,0.5028,COMPLEMENTARITY
5.2-2,5.1.2-6,0.5028,COMPLEMENTARITY
5.3-8,5.2.4-2.1,0.5028,COMPLEMENTARITY
5.3-9,5.1.2-1.1,0.5028,COMPLEMENTARITY
5.5-7,5.3.1-2.2,0.5027,COMPLEMENTARITY
5.5-3,5.1.3-1.3,0.5027,COMPLEMENTARITY
5.11-2,5.2.3-2,0.5026,COMPLEMENTARITY
5.11-2,5.2.3-3,0.5026,COMPLEMENTARITY
5.6-5,5.2.4-1,0.5026,COMPLEMENTARITY
5.5-1,5.3.1-2,0.5026,COMPLEMENTARITY
5.9-3,5.2.4-3,0.5025,COMPLEMENTARITY
5.12-1,5.2.3-2,0.5023,COMPLEMENTARITY
5.6-3,5.4.1-1.1,0.5022,COMPLEMENTARITY
5.3-12,5.2.1-2,0.5021,COMPLEMENTARITY
5.8-3,5.2.3-3,0.5021,COMPLEMENTARITY
5.3-13,5.2.1-4.2,0.502,COMPLEMENTARITY
5.3-2,5.1.1-1,0.502,COMPLEMENTARITY
5.3-6B,5.2.3-2.1,0.502,COMPLEMENTARITY
5.11-2,5.2.2-1,0.5019,COMPLEMENTARITY
5.3-14,5.2.5-2.1,0.5019,COMPLEMENTARITY
5.5-3,5.2.2-6,0.5019,COMPLEMENTARITY
5.6-3,5.1.2-7,0.5019,COMPLEMENTARITY
5.6-5,5.1.2-2,0.5018,COMPLEMENTARITY
5.3-4B,5.1.4-3,0.5017,COMPLEMENTARITY
5.6-2,5.4.1-1.1,0.5017,COMPLEMENTARITY
5.5-3,5.1.2-1,0.5017,COMPLEMENTARITY
5.12-3,5.1.4-1,0.5017,COMPLEMENTARITY
5.3-15A,5.3.1-2,0.5017,COMPLEMENTARITY
5.7-1,5.4.2-1,0.5017,COMPLEMENTARITY
5.11-4,5.1.2-1,0.5016,COMPLEMENTARITY
5.3-2,5.1.2-5.1,0.5016,COMPLEMENTARITY
5.8-1,5.2.4-2,0.5016,COMPLEMENTARITY
5.5-4,5.2.5-1,0.5015,COMPLEMENTARITY
5.6-3,5.2.1-3.1,0.5015,COMPLEMENTARITY
5.6-5,5.2.2-4,0.5015,COMPLEMENTARITY
5.9-1,5.5.1-2,0.5015,COMPLEMENTARITY
5.5-5,5.2.1-2,0.5015,COMPLEMENTARITY
5.12-1,5.2.4-1.2,0.5015,COMPLEMENTARITY
5.5-4,5.2.5-2,0.5014,COMPLEMENTARITY
5.7-1,5.2.5-2.1,0.5014,COMPLEMENTARITY
5.3-12,5.2.5-3,0.5014,COMPLEMENTARITY
5.12-1,5.1.1-2.1,0.5013,COMPLEMENTARITY
5.3-12,5.1.4-2,0.5012,COMPLEMENTARITY
5.6-1,5.1.2-1,0.5011,COMPLEMENTARITY
5.11-3,5.4.1-2,0.5011,COMPLEMENTARITY
5.4-3,5.2.2-6,0.501,COMPLEMENTARITY
5.5-7,5.1.2-1,0.501,COMPLEMENTARITY
5.6-6,5.1.1-1.1,0.501,COMPLEMENTARITY
5.5-4,5.3.1-3,0.501,COMPLEMENTARITY
5.3-3,5.1.4-2,0.5009,COMPLEMENTARITY
5.4-2,5.2.5-3,0.5008,COMPLEMENTARITY
5.8-1,5.2.5-2,0.5008,COMPLEMENTARITY
5.11-2,5.1.2-4,0.5008,COMPLEMENTARITY
5.3-2,5.2.1-3,0.5008,COMPLEMENTARITY
5.4-2,5.2.5-2,0.5008,COMPLEMENTARITY
5.3-12,5.2.3-2.1,0.5006,COMPLEMENTARITY
5.6-4A,5.1.2-1,0.5005,COMPLEMENTARITY
5.5-4,5.4.2-4,0.5005,COMPLEMENTARITY
5.3-14,5.1.1-1,0.5005,COMPLEMENTARITY
5.6-4A,5.2.3-2,0.5005,COMPLEMENTARITY
5.6-5,5.4.2-4,0.5005,COMPLEMENTARITY
5.4-3,5.2.3-1,0.5005,COMPLEMENTARITY
5.6-8,5.2.4-1.1,0.5004,COMPLEMENTARITY
5.3-12,5.1.4-4,0.5004,COMPLEMENTARITY
5.5-7,5.2.4-2.1,0.5004,COMPLEMENTARITY
5.3-1,5.2.2-5,0.5003,COMPLEMENTARITY
5.7-2,5.2.5-3,0.5003,COMPLEMENTARITY
5.3-15A,5.2.2-5,0.5002,COMPLEMENTARITY
5.3-10,5.2.2-3,0.5002,COMPLEMENTARITY
5.1-5,5.2.4-2,0.5001,COMPLEMENTARITY
5.3-6A,5.1.4-3,0.5001,COMPLEMENTARITY
5.3-8,5.1.2-2,0.5001,COMPLEMENTARITY
5.3-15B,5.2.2-5,0.5,NO_RELATION
5.9-1,5.2.2-4,0.5,COMPLEMENTARITY
5.3-6A,5.2.5-1,0.4999,NO_RELATION
5.3-2,5.2.5-3,0.4999,NO_RELATION
5.4-3,5.2.2-4,0.4999,NO_RELATION
5.8-3,5.5.1-1,0.4999,NO_RELATION
5.11-3,5.1.4-2,0.4999,NO_RELATION
5.3-16,5.1.2-4,0.4998,NO_RELATION
5.3-16,5.2.2-6,0.4998,NO_RELATION
5.1-4,5.2.3-1,0.4997,NO_RELATION
5.3-12,5.1.3-3,0.4997,NO_RELATION
5.3-6B,5.1.2-7,0.4997,NO_RELATION
5.4-2,5.1.3-1.3,0.4997,NO_RELATION
5.9-1,5.1.2-1.1,0.4996,NO_RELATION
5.3-15B,5.1.2-5,0.4996,NO_RELATION
5.6-3,5.2.3-2.1,0.4995,NO_RELATION
5.2-1,5.2.2-6,0.4995,NO_RELATION
5.3-6B,5.5.1-2,0.4994,NO_RELATION
5.6-4A,5.2.2-4,0.4994,NO_RELATION
5.5-4,5.2.2-4,0.4994,NO_RELATION
5.5-7,5.2.3-4,0.4993,NO_RELATION
5.12-3,5.2.5-4,0.4993,NO_RELATION
5.3-13,5.4.2-1,0.4992,NO_RELATION
5.9-1,5.1.3-1,0.4991,NO_RELATION
5.2-1,5.2.3-1,0.4991,NO_RELATION
5.3-13,5.1.3-3,0.4991,NO_RELATION
5.3-16,5.1.2-2,0.4991,NO_RELATION
5.12-3,5.1.1-1,0.4991,NO_RELATION
5.1-2A,5.2.2-2,0.499,NO_RELATION
5.6-2,5.2.5-4.1,0.499,NO_RELATION
5.6-4A,5.1.2-2,0.499,NO_RELATION
5.11-2,5.1.2-5.1,0.4989,NO_RELATION
5.12-3,5.2.4-2.1,0.4988,NO_RELATION
5.1-1,5.2.1-3.1,0.4988,NO_RELATION
5.5-4,5.2.4-3,0.4988,NO_RELATION
5.3-16,5.2.4-2,0.4988,NO_RELATION
5.6-5,5.1.3-1.3,0.4988,NO_RELATION
5.11-4,5.1.3-2,0.4987,NO_RELATION
5.3-1,5.1.2-3,0.4987,NO_RELATION
5.2-3,5.2.3-2.2,0.4987,NO_RELATION
5.5-2,5.2.1-1,0.4986,NO_RELATION
5.6-4A,5.2.5-2.1,0.4986,NO_RELATION
5.1-1,5.4.2-1,0.4986,NO_RELATION
5.6-1,5.2.1-2,0.4985,NO_RELATION
5.12-3,5.1.4-5,0.4985,NO_RELATION
5.3-9,5.1.1-1,0.4985,NO_RELATION
5.1-1,5.4.2-4,0.4985,NO_RELATION
5.3-6B,5.1.1-2,0.4985,NO_RELATION
5.11-2,5.3.1-2,0.4984,NO_RELATION
5.3-6B,5.2.3-2,0.4983,NO_RELATION
5.6-4A,5.2.5-4,0.4983,NO_RELATION
5.1-3,5.4.1-2,0.4982,NO_RELATION
5.3-15B,5.1.2-1.1,0.4982,NO_RELATION
5.4-3,5.2.2-1,0.4981,NO_RELATION
5.3-7,5.1.3-1.3,0.4981,NO_RELATION
5.1-4,5.2.5-4.1,0.4981,NO_RELATION
5.11-1,5.1.4-1,0.4981,NO_RELATION
5.6-1,5.2.1-3.1,0.4981,NO_RELATION
5.3-16,5.2.3-2.1,0.4981,NO_RELATION
5.7-1,5.2.3-2,0.498,NO_RELATION
5.3-3,5.1.2-6,0.498,NO_RELATION
5.3-4B,5.2.5-4,0.498,NO_RELATION
5.11-3,5.2.1-3,0.4979,NO_RELATION
5.4-2,5.2.5-4.1,0.4979,NO_RELATION
5.2-2,5.1.1-1,0.4978,NO_RELATION
5.4-3,5.1.1-2.1,0.4978,NO_RELATION
5.5-4,5.2.1-2,0.4978,NO_RELATION
5.3-2,5.2.2-5,0.4977,NO_RELATION
5.5-2,5.2.3-2.2,0.4976,NO_RELATION
5.6-8,5.2.3-4,0.4976,NO_RELATION
5.6-9,5.2.3-2.2,0.4975,NO_RELATION
5.6-8,5.2.3-1,0.4974,NO_RELATION
5.5-3,5.2.1-1,0.4974,NO_RELATION
5.5-4,5.1.2-7,0.4974,NO_RELATION
5.1-4,5.1.4-3,0.4974,NO_RELATION
5.8-3,5.1.4-3,0.4973,NO_RELATION
5.5-7,5.1.2-2,0.4973,NO_RELATION
5.6-8,5.2.5-1,0.4973,NO_RELATION
5.3-7,5.2.2-3,0.4972,NO_RELATION
5.13-1A,5.1.1-2.1,0.497,NO_RELATION
5.4-3,5.1.1-2,0.4969,NO_RELATION
5.12-3,5.2.3-2.2,0.4969,NO_RELATION
5.12-1,5.2.5-4,0.4968,NO_RELATION
5.7-1,5.1.2-2,0.4968,NO_RELATION
5.1-1,5.2.3-2,0.4968,NO_RELATION
5.11-3,5.4.1-1.1,0.4967,NO_RELATION
5.9-1,5.2.5-2,0.4966,NO_RELATION
5.4-3,5.2.5-1,0.4966,NO_RELATION
5.3-16,5.1.2-6,0.4966,NO_RELATION
5.5-1,5.2.4-2.1,0.4966,NO_RELATION
5.5-5,5.2.4-1,0.4966,NO_RELATION
5.9-2,5.2.4-1.2,0.4965,NO_RELATION
5.5-4,5.4.1-1,0.4965,NO_RELATION
5.11-1,5.2.3-1,0.4965,NO_RELATION
5.1-3,5.1.4-1,0.4965,NO_RELATION
5.9-2,5.2.2-3,0.4964,NO_RELATION
5.1-1,5.1.1-2.1,0.4964,NO_RELATION
5.5-4,5.2.3-2.1,0.4964,NO_RELATION
5.9-2,5.2.5-2.1,0.4964,NO_RELATION
5.1-2A,5.1.2-6,0.4963,NO_RELATION
5.5-7,5.2.4-2,0.4963,NO_RELATION
5.2-1,5.3.1-2,0.4963,NO_RELATION
5.3-16,5.5.1-2,0.4962,NO_RELATION
5.7-1,5.1.4-3,0.4962,NO_RELATION
5.5-7,5.4.2-4,0.4961,NO_RELATION
5.1-2,5.2.4-2.1,0.4961,NO_RELATION
5.3-6B,5.1.4-4,0.4961,NO_RELATION
5.5-7,5.2.3-2,0.496,NO_RELATION
5.11-3,5.2.2-2,0.496,NO_RELATION
5.5-3,5.1.2-1.1,0.496,NO_RELATION
5.1-3,5.1.2-7,0.496,NO_RELATION
5.3-6B,5.2.1-4,0.4959,NO_RELATION
5.5-4,5.2.3-2,0.4958,NO_RELATION
5.6-4A,5.1.3-1.1,0.4958,NO_RELATION
5.11-3,5.2.2-5,0.4958,NO_RELATION
5.3-15B,5.2.2-3,0.4958,NO_RELATION
5.5-3,5.4.2-1,0.4958,NO_RELATION
5.6-4A,5.2.5-4.1,0.4957,NO_RELATION
5.5-1,5.2.2-4,0.4957,NO_RELATION
5.9-3,5.2.3-2,0.4957,NO_RELATION
5.6-5,5.2.2-3,0.4957,NO_RELATION
5.3-8,5.1.4-1,0.4957,NO_RELATION
5.6-3,5.2.3-4,0.4957,NO_RELATION
5.6-2,5.2.2-1,0.4957,NO_RELATION
5.6-3,5.1.2-3,0.4957,NO_RELATION
5.11-1,5.2.5-2,0.4956,NO_RELATION
5.3-6B,5.2.5-4,0.4956,NO_RELATION
5.9-3,5.1.1-2.2,0.4956,NO_RELATION
5.3-2,5.2.5-2.1,0.4956,NO_RELATION
5.5-4,5.3.1-2,0.4956,NO_RELATION
5.3-8,5.1.4-5,0.4955,NO_RELATION
5.4-3,5.2.5-2.1,0.4955,NO_RELATION
5.3-3,5.1.2-4,0.4955,NO_RELATION
5.11-2,5.4.1-3,0.4954,NO_RELATION
5.0-1,5.2.5-2.1,0.4954,NO_RELATION
5.1-5,5.2.5-1,0.4954,NO_RELATION
5.3-14,5.1.4-3,0.4953,NO_RELATION
5.1-2,5.1.2-7,0.4953,NO_RELATION
5.3-3,5.2.5-1,0.4952,NO_RELATION
5.6-6,5.2.2-5,0.4952,NO_RELATION
5.3-13,5.2.5-4,0.4952,NO_RELATION
5.6-5,5.2.1-2,0.4952,NO_RELATION
5.11-2,5.1.3-4,0.4951,NO_RELATION
5.2-2,5.2.5-3,0.4951,NO_RELATION
5.6-5,5.1.2-1,0.495,NO_RELATION
5.6-4A,5.4.2-2,0.495,NO_RELATION
5.6-3,5.1.1-2,0.4949,NO_RELATION
5.5-4,5.3.1-2.2,0.4949,NO_RELATION
5.1-2A,5.2.3-2,0.4948,NO_RELATION
5.9-2,5.1.3-2,0.4948,NO_RELATION
5.6-4A,5.2.3-4,0.4948,NO_RELATION
5.2-2,5.2.5-2.1,0.4947,NO_RELATION
5.4-4,5.2.3-2.2,0.4946,NO_RELATION
5.5-6,5.3.1-1,0.4945,NO_RELATION
5.8-3,5.1.3-1.2,0.4945,NO_RELATION
5.6-8,5.2.1-4.2,0.4944,NO_RELATION
5.1-1,5.2.2-6,0.4944,NO_RELATION
5.12-3,5.5.1-2,0.4944,NO_RELATION
5.5-3,5.3.1-2,0.4943,NO_RELATION
5.1-4,5.1.1-2.2,0.4943,NO_RELATION
5.9-1,5.1.4-3,0.4942,NO_RELATION
5.3-9,5.1.2-5.1,0.4942,NO_RELATION
5.3-3,5.2.4-1.1,0.4942,NO_RELATION
5.6-5,5.3.1-3,0.4941,NO_RELATION
5.5-7,5.3.1-2,0.4941,NO_RELATION
5.3-10,5.1.3-1.3,0.494,NO_RELATION
5.6-5,5.1.2-1.1,0.494,NO_RELATION
5.6-4A,5.4.2-1,0.494,NO_RELATION
5.4-3,5.2.1-3.1,0.494,NO_RELATION
5.4-1,5.1.3-1,0.494,NO_RELATION
5.3-6B,5.2.5-1,0.494,NO_RELATION
5.1-2,5.3.1-2.1,0.494,NO_RELATION
5.6-4A,5.5.1-2,0.494,NO_RELATION
5.3-9,5.2.3-2.1,0.4939,NO_RELATION
5.6-4A,5.2.3-2.2,0.4938,NO_RELATION
5.3-13,5.2.1-4,0.4937,NO_RELATION
5.11-3,5.3.1-2,0.4937,NO_RELATION
5.5-8,5.2.3-2.2,0.4936,NO_RELATION
5.8-1,5.1.4-2,0.4936,NO_RELATION
5.3-5,5.1.1-1.1,0.4936,NO_RELATION
5.6-5,5.4.2-3,0.4935,NO_RELATION
5.6-2,5.2.1-4.2,0.4935,NO_RELATION
5.9-1,5.2.4-3,0.4935,NO_RELATION
5.3-6B,5.1.3-1.1,0.4934,NO_RELATION
5.3-15B,5.1.3-1.1,0.4934,NO_RELATION
5.3-9,5.1.4-5,0.4933,NO_RELATION
5.3-15B,5.3.1-2,0.4933,NO_RELATION
5.4-3,5.1.2-1,0.4933,NO_RELATION
5.5-4,5.2.5-2.1,0.4932,NO_RELATION
5.9-2,5.2.3-2,0.4932,NO_RELATION
5.1-1,5.1.3-3,0.4932,NO_RELATION
5.11-1,5.1.2-3,0.4931,NO_RELATION
5.5-5,5.4.1-3,0.4931,NO_RELATION
5.9-2,5.1.2-1.1,0.493,NO_RELATION
5.11-2,5.1.1-2.1,0.493,NO_RELATION
5.6-3,5.2.1-2,0.493,NO_RELATION
5.8-3,5.5.1-2,0.4929,NO_RELATION
5.3-6A,5.4.2-1,0.4929,NO_RELATION
5.11-1,5.2.5-2.1,0.4929,NO_RELATION
5.5-2,5.1.2-5.1,0.4928,NO_RELATION
5.11-1,5.2.1-3,0.4928,NO_RELATION
5.4-1,5.4.1-2,0.4928,NO_RELATION
5.3-12,5.5.1-2,0.4927,NO_RELATION
5.5-5,5.2.4-2,0.4927,NO_RELATION
5.5-1,5.1.2-7,0.4927,NO_RELATION
5.3-6B,5.2.3-3,0.4927,NO_RELATION
5.8-1,5.3.1-2,0.4927,NO_RELATION
5.5-3,5.2.4-2.1,0.4926,NO_RELATION
5.11-2,5.1.4-3,0.4926,NO_RELATION
5.3-4B,5.1.4-1,0.4926,NO_RELATION
5.3-16,5.4.1-3,0.4924,NO_RELATION
5.6-8,5.3.1-2.1,0.4924,NO_RELATION
5.5-3,5.4.1-3,0.4923,NO_RELATION
5.5-3,5.3.1-2.1,0.4923,NO_RELATION
5.11-4,5.1.3-3,0.4923,NO_RELATION
5.5-1,5.4.2-1,0.4923,NO_RELATION
5.11-3,5.1.2-6,0.4923,NO_RELATION
5.9-1,5.2.4-1.2,0.4922,NO_RELATION
5.7-2,5.2.5-2,0.4922,NO_RELATION
5.6-4A,5.1.2-5,0.4921,NO_RELATION
5.5-3,5.1.1-2.1,0.4921,NO_RELATION
5.11-4,5.2.2-1,0.492,NO_RELATION
5.3-15A,5.1.1-2.2,0.492,NO_RELATION
5.1-1,5.1.4-4,0.492,NO_RELATION
5.8-3,5.2.2-5,0.492,NO_RELATION
5.4-1,5.1.4-3,0.4919,NO_RELATION
5.9-2,5.2.5-4.1,0.4919,NO_RELATION
5.11-3,5.2.5-2.1,0.4919,NO_RELATION
5.3-12,5.1.2-2,0.4919,NO_RELATION
5.1-2A,5.2.3-2.2,0.4918,NO_RELATION
5.6-3,5.2.4-1,0.4918,NO_RELATION
5.9-1,5.1.1-1,0.4917,NO_RELATION
5.6-5,5.1.4-2,0.4916,NO_RELATION
5.3-16,5.4.2-3,0.4915,NO_RELATION
5.12-2,5.1.1-1.1,0.4915,NO_RELATION
5.5-5,5.1.2-2,0.4914,NO_RELATION
5.7-2,5.1.1-1,0.4914,NO_RELATION
5.8-2,5.2.5-2,0.4914,NO_RELATION
5.5-7,5.2.3-1,0.4914,NO_RELATION
5.3-14,5.2.2-1,0.4913,NO_RELATION
5.3-6B,5.1.2-3,0.4912,NO_RELATION
5.3-15B,5.2.1-4,0.4912,NO_RELATION
5.1-4,5.2.5-3,0.4912,NO_RELATION
5.4-4,5.2.4-2.1,0.4911,NO_RELATION
5.1-3,5.2.5-2,0.4911,NO_RELATION
5.3-2,5.1.4-2,0.4911,NO_RELATION
5.4-1,5.1.1-2.1,0.491,NO_RELATION
5.4-1,5.1.1-1.1,0.491,NO_RELATION
5.11-4,5.2.2-5,0.491,NO_RELATION
5.6-4B,5.2.1-3,0.4909,NO_RELATION
5.6-3,5.4.2-1,0.4909,NO_RELATION
5.8-2,5.2.4-2,0.4909,NO_RELATION
5.2-2,5.1.2-1.1,0.4908,NO_RELATION
5.7-2,5.2.2-4,0.4908,NO_RELATION
5.2-2,5.2.3-2,0.4908,NO_RELATION
5.1-2,5.1.2-1.1,0.4908,NO_RELATION
5.7-1,5.2.3-1,0.4907,NO_RELATION
5.6-4A,5.4.1-3,0.4907,NO_RELATION
5.1-5,5.1.1-2.1,0.4906,NO_RELATION
5.3-3,5.2.1-2,0.4906,NO_RELATION
5.6-4B,5.2.4-2,0.4905,NO_RELATION
5.11-2,5.2.2-5,0.4904,NO_RELATION
5.5-8,5.4.1-3,0.4904,NO_RELATION
5.3-16,5.1.4-1,0.4904,NO_RELATION
5.7-1,5.2.2-6,0.4903,NO_RELATION
5.9-2,5.2.2-1,0.4902,NO_RELATION
5.5-7,5.2.3-2.2,0.4901,NO_RELATION
5.11-1,5.2.2-5,0.4901,NO_RELATION
5.9-2,5.1.4-2,0.4901,NO_RELATION
5.5-7,5.4.2-3,0.49,NO_RELATION
5.1-1,5.2.1-1,0.49,NO_RELATION
5.5-7,5.2.5-1,0.49,NO_RELATION
5.2-2,5.2.2-6,0.4898,NO_RELATION
5.1-1,5.1.2-1,0.4898,NO_RELATION
5.11-3,5.1.2-5.1,0.4898,NO_RELATION
5.8-3,5.4.1-2,0.4898,NO_RELATION
5.3-6B,5.1.2-1,0.4897,NO_RELATION
5.11-2,5.3.1-2.1,0.4897,NO_RELATION
5.3-3,5.3.1-2.1,0.4897,NO_RELATION
5.1-1,5.1.2-4,0.4896,NO_RELATION
5.5-5,5.1.3-1.3,0.4896,NO_RELATION
5.11-3,5.1.1-1.1,0.4896,NO_RELATION
5.3-15A,5.1.1-1,0.4896,NO_RELATION
5.3-6B,5.4.2-2,0.4896,NO_RELATION
5.7-2,5.2.1-1,0.4895,NO_RELATION
5.3-9,5.1.3-1.1,0.4895,NO_RELATION
5.4-1,5.1.2-1,0.4894,NO_RELATION
5.11-4,5.4.1-1.1,0.4894,NO_RELATION
5.3-14,5.2.2-5,0.4894,NO_RELATION
5.5-2,5.2.4-2.1,0.4893,NO_RELATION
5.5-5,5.1.1-2,0.4892,NO_RELATION
5.1-3,5.1.1-1,0.4892,NO_RELATION
5.6-1,5.1.2-3,0.4892,NO_RELATION
5.8-2,5.3.1-2,0.4892,NO_RELATION
5.2-3,5.2.4-2,0.4892,NO_RELATION
5.6-3,5.1.3-1.1,0.4892,NO_RELATION
5.1-4,5.2.5-1,0.4891,NO_RELATION
5.6-5,5.2.1-4.2,0.4891,NO_RELATION
5.6-1,5.1.3-1.1,0.4891,NO_RELATION
5.3-12,5.1.2-1.1,0.4891,NO_RELATION
5.3-6A,5.2.5-3,0.489,NO_RELATION
5.3-12,5.2.5-2,0.489,NO_RELATION
5.7-2,5.1.4-3,0.489,NO_RELATION
5.3-8,5.2.1-3,0.4889,NO_RELATION
5.3-12,5.1.2-5.1,0.4889,NO_RELATION
5.3-3,5.2.2-4,0.4886,NO_RELATION
5.1-1,5.2.1-3,0.4886,NO_RELATION
5.3-14,5.2.4-2.1,0.4884,NO_RELATION
5.2-2,5.1.4-2,0.4884,NO_RELATION
5.3-6A,5.1.1-2.2,0.4884,NO_RELATION
5.8-3,5.1.1-2.2,0.4883,NO_RELATION
5.7-2,5.2.3-1,0.4883,NO_RELATION
5.12-2,5.1.1-1,0.4882,NO_RELATION
5.13-1A,5.1.1-1.1,0.4882,NO_RELATION
5.3-4B,5.2.4-2.1,0.4881,NO_RELATION
5.9-1,5.3.1-1,0.4881,NO_RELATION
5.6-3,5.3.1-2.2,0.4881,NO_RELATION
5.3-8,5.2.3-2.2,0.488,NO_RELATION
5.1-1,5.4.1-1.1,0.488,NO_RELATION
5.5-7,5.2.2-6,0.488,NO_RELATION
5.7-1,5.4.2-3,0.488,NO_RELATION
5.3-12,5.2.4-2.1,0.4879,NO_RELATION
5.3-1,5.1.2-1,0.4878,NO_RELATION
5.3-9,5.1.1-2,0.4878,NO_RELATION
5.6-3,5.1.4-1,0.4877,NO_RELATION
5.1-2A,5.2.1-2,0.4876,NO_RELATION
5.7-1,5.4.2-2,0.4876,NO_RELATION
5.10-1,5.3.1-2,0.4876,NO_RELATION
5.6-2,5.2.5-2,0.4875,NO_RELATION
5.9-2,5.2.3-2.2,0.4875,NO_RELATION
5.1-2A,5.1.1-2.2,0.4875,NO_RELATION
5.0-1,5.1.1-1.1,0.4875,NO_RELATION
5.5-5,5.4.2-2,0.4875,NO_RELATION
5.6-4A,5.2.1-3.1,0.4874,NO_RELATION
5.4-2,5.2.3-2.2,0.4874,NO_RELATION
5.6-2,5.2.1-3,0.4874,NO_RELATION
5.5-5,5.2.3-2.2,0.4874,NO_RELATION
5.10-1,5.2.3-2.2,0.4874,NO_RELATION
5.4-2,5.2.3-4,0.4874,NO_RELATION
5.5-3,5.2.2-5,0.4873,NO_RELATION
5.3-6A,5.2.2-4,0.4873,NO_RELATION
5.5-2,5.2.1-4.2,0.4872,NO_RELATION
5.3-15B,5.4.2-2,0.4872,NO_RELATION
5.5-5,5.1.2-1,0.4872,NO_RELATION
5.6-4A,5.2.4-1.2,0.4872,NO_RELATION
5.1-5,5.3.1-2.2,0.4872,NO_RELATION
5.3-10,5.2.5-4,0.4871,NO_RELATION
5.5-7,5.1.4-4,0.4871,NO_RELATION
5.2-2,5.3.1-2,0.4871,NO_RELATION
5.11-4,5.2.3-2,0.487,NO_RELATION
5.1-2,5.2.5-3,0.487,NO_RELATION
5.6-4A,5.2.4-2.1,0.487,NO_RELATION
5.3-3,5.2.3-2,0.487,NO_RELATION
5.11-3,5.1.2-2,0.4869,NO_RELATION
5.5-1,5.2.5-4.1,0.4868,NO_RELATION
5.6-5,5.4.1-2,0.4868,NO_RELATION
5.6-1,5.1.2-5,0.4868,NO_RELATION
5.3-13,5.1.4-1,0.4867,NO_RELATION
5.4-3,5.1.3-3,0.4867,NO_RELATION
5.7-2,5.1.4-1,0.4867,NO_RELATION
5.9-2,5.1.4-3,0.4866,NO_RELATION
5.6-1,5.4.2-4,0.4866,NO_RELATION
5.7-1,5.1.1-2,0.4866,NO_RELATION
5.11-1,5.3.1-2,0.4865,NO_RELATION
5.4-3,5.2.3-4,0.4864,NO_RELATION
5.3-8,5.1.4-2,0.4864,NO_RELATION
5.5-5,5.2.5-2,0.4864,NO_RELATION
5.4-3,5.1.2-7,0.4863,NO_RELATION
5.7-2,5.2.4-1.1,0.4863,NO_RELATION
5.2-2,5.2.1-4.2,0.4862,NO_RELATION
5.11-1,5.1.1-2,0.4861,NO_RELATION
5.3-6B,5.2.1-2,0.486,NO_RELATION
5.3-5,5.2.4-2.1,0.486,NO_RELATION
5.9-1,5.1.2-7,0.486,NO_RELATION
5.1-5,5.4.1-3,0.4859,NO_RELATION
5.7-1,5.1.3-1,0.4859,NO_RELATION
5.3-15B,5.3.1-2.2,0.4859,NO_RELATION
5.3-6A,5.2.3-2,0.4858,NO_RELATION
5.4-3,5.1.4-2,0.4858,NO_RELATION
5.6-2,5.1.3-1.3,0.4856,NO_RELATION
5.1-5,5.1.2-5.1,0.4855,NO_RELATION
5.9-1,5.4.1-3,0.4854,NO_RELATION
5.8-3,5.1.1-1.1,0.4854,NO_RELATION
5.10-1,5.1.1-1.1,0.4854,NO_RELATION
5.1-2A,5.2.1-3.1,0.4854,NO_RELATION
